mined_at,screen_name,tweet_id,tweet_id_str,created_at,year,month,day,day_of_week,hour,minute,retweet_count,favorite_count,source,language,user_favourites_count,followers_count,friends_count,text
2020-06-21 00:53:01.731346,albertheijn,1246099084563435521,1246099084563435521,2020-04-03 15:35:47+00:00,2020,4,3,4,15,35,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@Danny_venlo Goedemiddag Danny, dank je wel voor het meendenken! Ik stuur je feedback hierover intern door. ^Sander"
2020-06-21 00:53:01.731346,albertheijn,1246103794397691909,1246103794397691909,2020-04-03 15:54:30+00:00,2020,4,3,4,15,54,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@kneistonie Sorry daarvoor! Mocht je ontevreden zijn, dan kan je natuurlijk altijd terug naar de servicebalie en krijg je je geld terug. Ik zal jouw feedback in ieder geval doorgeven! ^Dave"
2020-06-21 00:53:01.731346,albertheijn,1246342950562467850,1246342950562467850,2020-04-04 07:44:50+00:00,2020,4,4,5,7,44,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,580,45525,5,@Michelcrans Die heeft er duidelijk schijt aan 😜. Ik zou der een gezichtje op tekenen. Benieuwd wat die te zeggen heeft! ^Michael
2020-06-21 00:53:01.731346,albertheijn,1246352158821421059,1246352158821421059,2020-04-04 08:21:25+00:00,2020,4,4,5,8,21,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,580,45525,5,"@T_One_21 Ik voel hem aankomen, mocht je zoon teveel hebben betaald kan die met de bon naar de servicebalie. Dan komt het helemaal goed 😊. ^Michael"
2020-06-21 00:53:01.556806,albertheijn,1246357571864272905,1246357571864272905,2020-04-04 08:42:55+00:00,2020,4,4,5,8,42,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@CorrieKuiperi Hi Corrie, kan je ons een dm sturen met jouw mailadres? Dan kijk ik het even voor je na 😊 ^Michael"
2020-06-21 00:53:01.556806,albertheijn,1246361520902152197,1246361520902152197,2020-04-04 08:58:37+00:00,2020,4,4,5,8,58,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@HjellP Hi! Dat is niet zo fijn! Je kan dit het beste even aangeven bij de servicebalie, dan krijg je een nieuwe verpakking 😊. Vergeet je de bon niet. ^Michael"
2020-06-21 00:53:01.556806,albertheijn,1246366529056395266,1246366529056395266,2020-04-04 09:18:31+00:00,2020,4,4,5,9,18,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,580,45525,5,"@tomatentros Hi Tom, De AH Mobiel klantenservice kan je bereiken door te bellen naar 1200 vanaf je mobiele telefoon (met je AH mobiel SIM-kaart) of anders via 0900-2466243. Bereikbaar van maandag t/m vrijdag van 08:00 tot 22:00 uur. ^Michael"
2020-06-21 00:53:01.556806,albertheijn,1246452361196982272,1246452361196982272,2020-04-04 14:59:35+00:00,2020,4,4,5,14,59,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,580,45525,5,"@robertnijman Is je bestelling vóór maandag 16.00 uur ingepland? Dan heb je tot vanavond de tijd om de bestelling aan te passen! Heb je een reservering na 16.00 uur, dan heb je tot en met morgen💙 ^Job"
2020-06-21 00:53:01.556806,albertheijn,1247045292203094021,1247045292203094021,2020-04-06 06:15:41+00:00,2020,4,6,0,6,15,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@Manon_Ebbers  Goedemorgen, Manon. Ik ben bang dat ik slecht nieuws hebt; dit drankje zit niet meer in het assortiment. Ik zal jouw gemis doorgeven! Hopelijk heb je met een ander lekker drankje kunnen proosten ☀️ ^Lisa"
2020-06-21 00:53:01.556806,albertheijn,1247047764556550145,1247047764556550145,2020-04-06 06:25:30+00:00,2020,4,6,0,6,25,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@elvalnoel Excuus voor de late reactie, het is wat druk. Uiteraard maak ik hier een melding van! Bedankt voor het melden. ^Daphne"
2020-06-21 00:53:01.556806,albertheijn,1247051858432143360,1247051858432143360,2020-04-06 06:41:46+00:00,2020,4,6,0,6,41,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@NLandweer Hi Nien. Dank je wel voor je berichtje. Ik zal hier intern een melding van maken. Sorry voor het ongemak. ^Marlieke
2020-06-21 00:53:01.556806,albertheijn,1247055254484647937,1247055254484647937,2020-04-06 06:55:16+00:00,2020,4,6,0,6,55,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@yvonnestaal Dat klinkt niet zo best! Graag hoor ik van jou in een privéberichtje om welke winkel het gaat en wat precies het probleem is. ^Daniël
2020-06-21 00:53:01.556806,albertheijn,1247061173352247301,1247061173352247301,2020-04-06 07:18:47+00:00,2020,4,6,0,7,18,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@LennSmit  Oei, dat klinkt niet goed! Kun je een tht-datum en productiecode vinden op de verpakking? Dan maak ik er een melding van bij onze kwaliteitsafdeling. Loop je ook even met de bon langs de servicebalie? Daar krijg je het aankoopbedrag retour  🌻^Lisa"
2020-06-21 00:53:01.556806,albertheijn,1247066675280859137,1247066675280859137,2020-04-06 07:40:39+00:00,2020,4,6,0,7,40,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@jefenstef  Jammer om te lezen dat het niet lukt om een bezorgmoment te kiezen. We kampen inderdaad met enorme drukte! Ik raad je aan om de tijden regelmatig in de gaten te houden, want het kan zijn dat er af en toe eentje vrij komt. 💙 ^Lisa"
2020-06-21 00:53:01.556806,albertheijn,1247070149775167488,1247070149775167488,2020-04-06 07:54:27+00:00,2020,4,6,0,7,54,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@Vandernaaten Ik begrijp helemaal dat het enorm frustrerend is, mijn excuses voor de ongelukkige situatie. Het is niet mogelijk om nog meer plekjes vrij te maken, omdat we al onze krachten al hebben ingezet. 1/2 ^Willemijn"
2020-06-21 00:53:01.556806,albertheijn,1247070312891584512,1247070312891584512,2020-04-06 07:55:06+00:00,2020,4,6,0,7,55,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@Vandernaaten We geven helaas geen geld terug voor gemiste weken van de Bezorgbundel, deze plotselinge drukte valt dit onder overmacht.  Nogmaals sorry hiervoor! 2/2 ^Willemijn"
2020-06-21 00:53:01.556806,albertheijn,1247072440930447360,1247072440930447360,2020-04-06 08:03:34+00:00,2020,4,6,0,8,3,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@schakenraadjuh hmm dat is jammer inderdaad, ik ga het doorzetten naar een andere afdeling zodat hier naar gekeken kan worden! 
Hier vind je de allergeneninformatie van dit artikel: https://t.co/RQqS4uufX6  ^Melinda"
2020-06-21 00:53:01.556806,albertheijn,1247078831682473984,1247078831682473984,2020-04-06 08:28:57+00:00,2020,4,6,0,8,28,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@ByPris_ Hi Priscilla! Kun je ons een persoonlijk berichtje sturen met jouw bestelgegevens? Dan kunnen we dit voor je oplossen. ^Marlieke
2020-06-21 00:53:01.556806,albertheijn,1247103071890673665,1247103071890673665,2020-04-06 10:05:17+00:00,2020,4,6,0,10,5,0,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",nl,580,45525,5,"@ronalddekoff @Campina Hoi Ronald, ik zie je Whatsappberichtje nu ook! Ik handel dit graag verder met je af. ^Job"
2020-06-21 00:53:01.556806,albertheijn,1247103405211955202,1247103405211955202,2020-04-06 10:06:36+00:00,2020,4,6,0,10,6,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,580,45525,5,@dsHoltslag Hi! Oei! Ik zal je feedback doorgeven. Je mag altijd terug naar de winkel om je aankoopbedrag terug te vragen als je niet blij bent met de kwaliteit :). Dat kan op vertoon van dit bericht of met de bon.^Liza
2020-06-21 00:53:01.556806,albertheijn,1247103666403844096,1247103666403844096,2020-04-06 10:07:38+00:00,2020,4,6,0,10,7,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@jelgerw Oh nooo, dat is natuurlijk niet de bedoeling. Sorry hiervoor! Zou je ons je ordernummer kunnen sturen in een DM? Dan ga ik het (hopelijk) met je goedmaken 💙 ^Nienke"
2020-06-21 00:53:01.556806,albertheijn,1247133635129507841,1247133635129507841,2020-04-06 12:06:43+00:00,2020,4,6,0,12,6,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@EKnuyt Helaas is het bij ons niet mogelijk om je online bestelde boodschappen vooraf te betalen. 😢 Het totaalbedrag is vooraf namelijk nog niet bekend door het statiegeld en artikelen waarvan de uiteindelijke prijs afhankelijk is van het gewicht. [1/2] ^Zoë
2020-06-21 00:53:01.556806,albertheijn,1247133707439427585,1247133707439427585,2020-04-06 12:07:01+00:00,2020,4,6,0,12,7,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@EKnuyt Hierop kan ik jammer genoeg geen uitzonderingen maken, dus betalen via de QR-code is vooralsnog de beste manier om persoonlijk contact tijdens de betaling te vermijden. Excuses voor het ongemak en veel sterkte komende tijd! [2/2] ^Zoë"
2020-06-21 00:53:01.556806,albertheijn,1247137056876306432,1247137056876306432,2020-04-06 12:20:19+00:00,2020,4,6,0,12,20,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@BuikschuiverNL Hoi Oscar, we zijn niet gestopt met het ouderenuurtje hoor! Het kan wel per winkel verschillen hoe laat ze beginnen hiermee, omdat de openingstijden per AH verschillen. Kun je me uitleggen waardoor je de indruk kreeg dat deze AH er niet aan mee doet?  ^Willemijn"
2020-06-21 00:53:01.348630,albertheijn,1247138066613047298,1247138066613047298,2020-04-06 12:24:20+00:00,2020,4,6,0,12,24,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@KloekdeStruis Zou je mij in een privébericht je e-mail adres willen sturen en je postcode? We kunnen niets beloven, want het aanpassen van ons bezorgschema is een zeer complexe zaak. Je kan dit bijna vergelijken met het aanpassen van het spoorboekje van de NS! ^Daniël"
2020-06-21 00:53:01.348630,albertheijn,1247140675252031488,1247140675252031488,2020-04-06 12:34:42+00:00,2020,4,6,0,12,34,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nl,580,45525,5,"@JoshauNathanael Hoi. Boodschappen kun je nooit contant betalen aan de deur. De bezorger legt het pinapparaat voor je neer en houdt vervolgens 1,5 meter afstand zodat je kunt betalen ^Lisa"
2020-06-21 00:53:01.348630,albertheijn,1247142036236574720,1247142036236574720,2020-04-06 12:40:06+00:00,2020,4,6,0,12,40,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@Hannetjohannes Ai, helaas hebben we deze niet meer in het assortiment!      ^Daphne"
2020-06-21 00:53:01.348630,albertheijn,1247142086425616385,1247142086425616385,2020-04-06 12:40:18+00:00,2020,4,6,0,12,40,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@josienkuik Jakkes! Dat is niet best. Sorry hiervoor! Ik maak er melding van bij onze kwaliteitsafdeling. Jij kunt na het laten zien van deze Tweet bij de servicebalie je geld terugkrijgen of omruilen voor een nieuwe  - mocht je het nog aandurven tenminste! ^Nienke
2020-06-21 00:53:01.348630,albertheijn,1247143565807017984,1247143565807017984,2020-04-06 12:46:11+00:00,2020,4,6,0,12,46,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@KristelvdVelde  Hoi, Kristel. Jammer om te lezen dat je pas over twee weken de boodschappen kunt laten bezorgen. Je wordt door het systeem ingepland vanaf het moment dat het mogelijk is. Onze capaciteit is beperkt en we kunnen niet meer bezorgmomenten maken dan er zijn. ^Lisa"
2020-06-21 00:53:01.348630,albertheijn,1247143984541114369,1247143984541114369,2020-04-06 12:47:51+00:00,2020,4,6,0,12,47,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@LindaMaBiDo Je kunt het altijd even overleggen met de bezorger! ^Daphne
2020-06-21 00:53:01.348630,albertheijn,1247146780019613703,1247146780019613703,2020-04-06 12:58:57+00:00,2020,4,6,0,12,58,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@BuikschuiverNL weet je ook waarom deze wat oudere persoon moest wachten en of hij zeker de juiste leeftijd had? Ik wil je feedback namelijk zo goed mogelijk doorgeven aan de winkel hierover.  ^Willemijn
2020-06-21 00:53:01.348630,albertheijn,1247153241944555521,1247153241944555521,2020-04-06 13:24:38+00:00,2020,4,6,0,13,24,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@BuikschuiverNL Dat is zeker duidelijk! Dankjewel voor je goede informatie hierover. Ik ga dit intern terugkoppelen, ook naar de winkel, zodat het opgepakt wordt. ^Willemijn"
2020-06-21 00:53:01.348630,albertheijn,1247154339145084937,1247154339145084937,2020-04-06 13:29:00+00:00,2020,4,6,0,13,29,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@KristelvdVelde Over twee weken ben je elke week zeker van een plekje 😌 Ik raad je aan om de momenten in de tussentijd goed in de gaten te houden, want het kan zijn dat er af en toe eentje vrij komt. ^Lisa"
2020-06-21 00:53:01.348630,albertheijn,1247155268464431104,1247155268464431104,2020-04-06 13:32:41+00:00,2020,4,6,0,13,32,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@LaLoPeZgIrL Hi! Sterkte met jouw enkelbanden! 💐 Helaas kunnen wij geen nieuwe bezorgmomenten aanmaken, waar wij nu werken met een maximale capaciteit. Ik kan je alleen adviseren om nieuwe bezorgmomenten in de gaten te houden. Sorry! ^Rick"
2020-06-21 00:53:01.348630,albertheijn,1247163543968870401,1247163543968870401,2020-04-06 14:05:34+00:00,2020,4,6,0,14,5,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@LaLoPeZgIrL Wij hebben geen vaste tijdstippen die bekend zijn bij de klantenservice en die we daarom kunnen communiceren. 😔 ^Rick
2020-06-21 00:53:01.348630,albertheijn,1247169078101340160,1247169078101340160,2020-04-06 14:27:34+00:00,2020,4,6,0,14,27,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@LizHartevelt We verlengen die maatregel inderdaad tot in ieder geval eind april adhv de richtlijnen van het RIVM. Zodra we de koopzegels weer verstrekken, zullen we dat uiteraard communiceren. Voor nu nog een fijne dag gewenst 💙^Stéphanie"
2020-06-21 00:53:01.348630,albertheijn,1247169511553249281,1247169511553249281,2020-04-06 14:29:17+00:00,2020,4,6,0,14,29,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@MirteDamen Het is momenteel inderdaad erg druk bij onze telefonische klantenservice. Misschien kunnen wij je wel helpen, kun je ons in een pb sturen waar het over gaat? ^Stéphanie"
2020-06-21 00:53:01.348630,albertheijn,1247170918033620994,1247170918033620994,2020-04-06 14:34:52+00:00,2020,4,6,0,14,34,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@herwen51 Niet in elk filiaal worden karretjes door werknemers ontsmet, in een aantal filialen doen klanten het inderdaad zelf, maar het is niet de bedoeling dat er drukte bij het ontsmettingsmiddel ontstaat. Heb je jouw bevindingen ook aangegeven bij de servicebalie? ^Stéphanie"
2020-06-21 00:53:01.348630,albertheijn,1247171510445490179,1247171510445490179,2020-04-06 14:37:14+00:00,2020,4,6,0,14,37,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",fi,580,45525,5,@LizHartevelt Graag gedaan 😊 ^Stéphanie
2020-06-21 00:53:01.348630,albertheijn,1247172088068276225,1247172088068276225,2020-04-06 14:39:31+00:00,2020,4,6,0,14,39,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@AmsterdammerN Hi! We proberen de nieuwe maatregelen zo goed mogelijk te handhaven, maar het is ook voor alle collega's in de winkel even wennen. We doen uiteraard ons uiterste best. Op welke AH heeft je melding betrekking? Dan ga ik contact leggen met de supermarktmanager."
2020-06-21 00:53:01.348630,albertheijn,1247177899691687938,1247177899691687938,2020-04-06 15:02:37+00:00,2020,4,6,0,15,2,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@ronboes11 Balen dat de gyros niet zo in de smaak viel! 😢 Als je het product in de winkel hebt gekocht, kun je op vertoon van dit berichtje uiteraard het aankoopbedrag terugkrijgen of een nieuw exemplaar halen bij de servicebalie. [1/2] ^Zoë"
2020-06-21 00:53:01.348630,albertheijn,1247178032575586307,1247178032575586307,2020-04-06 15:03:09+00:00,2020,4,6,0,15,3,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@ronboes11 Heb je dit product online besteld, dan ontvang ik graag het e-mailadres van jouw account in een privébericht. Daarnaast zal ik je feedback over dit product uiteraard doorgeven aan de verantwoordelijke afdeling. [2/2] ^Zoë"
2020-06-21 00:53:01.348630,albertheijn,1247185075512500225,1247185075512500225,2020-04-06 15:31:08+00:00,2020,4,6,0,15,31,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@herwen51 Dank voor jouw feedback, ik zal hier een melding van maken. Voor nu nog een prettige middag gewenst. Stay safe 🍀 ^Stéphanie"
2020-06-21 00:53:01.348630,albertheijn,1247185139995680769,1247185139995680769,2020-04-06 15:31:23+00:00,2020,4,6,0,15,31,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",und,580,45525,5,@Ron_Veld Leuk om te horen :) ^Stéphanie
2020-06-21 00:53:01.120653,albertheijn,1247185260057636864,1247185260057636864,2020-04-06 15:31:52+00:00,2020,4,6,0,15,31,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@huhesas Hmm, smakelijk eten alvast 😊 ^Stéphanie"
2020-06-21 00:53:01.120653,albertheijn,1247192820580040706,1247192820580040706,2020-04-06 16:01:54+00:00,2020,4,6,0,16,1,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@Chimelle234 Hi Michelle! Alle updates over ons beleid vind je op https://t.co/npMvWneHHQ, als hier niks bijzonderd wordt vermeld over de Pick-up points, kun je er van uit gaan dat het gewoon gaat zoals het altijd gaat 😊 ^Tyara"
2020-06-21 00:53:01.120653,albertheijn,1247194529997950976,1247194529997950976,2020-04-06 16:08:42+00:00,2020,4,6,0,16,8,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@babbelaar4life Hoi Babbelaar! Zou je mij willen laten weten in welke winkel dit was? Dan breng ik de winkel op de hoogte.  ^Yasmine
2020-06-21 00:53:01.120653,albertheijn,1247194692086837255,1247194692086837255,2020-04-06 16:09:21+00:00,2020,4,6,0,16,9,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@malmostoso Hi! Oei, jazeker, ga ik voor je regelen! 😊 ^Tyara"
2020-06-21 00:53:01.120653,albertheijn,1247195467668168707,1247195467668168707,2020-04-06 16:12:25+00:00,2020,4,6,0,16,12,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@Zoraya_tb Ze zijn lekker hoor, ik heb ze getest 😉 ^Stéphanie"
2020-06-21 00:53:01.120653,albertheijn,1247196337063563264,1247196337063563264,2020-04-06 16:15:53+00:00,2020,4,6,0,16,15,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@hcva Dank voor jouw feedback, ik zal het doorgeven aan onze leverancier. Verder kun je alle bereidingsinformatie e.d ook teruglezen op onze website :) ^Stéphanie"
2020-06-21 00:53:01.120653,albertheijn,1247198130514386944,1247198130514386944,2020-04-06 16:23:00+00:00,2020,4,6,0,16,23,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@myrna_1995 Hoi Myrna, hoe groter het filiaal hoe groter het (glutenvrije) assortiment. Ik raad je dus aan om naar een AH XL in Utrecht te gaan :) ^Stéphanie"
2020-06-21 00:53:01.120653,albertheijn,1247200655002959875,1247200655002959875,2020-04-06 16:33:02+00:00,2020,4,6,0,16,33,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@babbelaar4life Ik geef het door! Jij bedankt voor de feedback 💙 ^Yasmine
2020-06-21 00:53:01.120653,albertheijn,1247202701689212931,1247202701689212931,2020-04-06 16:41:10+00:00,2020,4,6,0,16,41,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",fi,580,45525,5,@myrna_1995 Graag gedaan 😊 ^Stéphanie
2020-06-21 00:53:01.120653,albertheijn,1247204994442563584,1247204994442563584,2020-04-06 16:50:17+00:00,2020,4,6,0,16,50,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@rliessum Hoi! We willen de beschikbare producten zo eerlijk mogelijk verdelen onder al onze klanten. Zo helpen we elkaar een beetje.
Deze maatregel geldt niet voor zakelijke klanten, zo kunnen bijvoorbeeld zorginstellingen voldoende boodschappen blijven bestellen.
^Koen"
2020-06-21 00:53:01.120653,albertheijn,1247207225204105221,1247207225204105221,2020-04-06 16:59:09+00:00,2020,4,6,0,16,59,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@peter_vinke Hi Peter! Bedankt voor jouw opmerkingen. Ik ga dit als suggestie doorgeven aan de betreffende afdeling. Ik wens je nog een fijne week ✨^Ivie
2020-06-21 00:53:01.120653,albertheijn,1247207352492834819,1247207352492834819,2020-04-06 16:59:39+00:00,2020,4,6,0,16,59,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@Lupardi Jij bent er als de kippen bij! Het kan dat een prijs stijgt. Artikelen kunnen in prijs schommelen, omhoog maar zeker ook omlaag. We kijken constant wat de beste prijs is door te kijken naar o.a. andere supermarktketens, maar ook naar de grondstofprijzen. ^Nienke (1/2)"
2020-06-21 00:53:01.120653,albertheijn,1247207524438347777,1247207524438347777,2020-04-06 17:00:20+00:00,2020,4,6,0,17,0,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@Lupardi Voor de prijsbewuste shoppers hebben we niet alleen de meeste en beste Bonusaanbiedingen, maar ook de AH Prijsfavorieten. Over prijswijzigingen van individuele artikelen kunnen wij geen specifieke informatie geven. Hopelijk smaken ze alsnog kip lekker! ^Nienke (2/2)"
2020-06-21 00:53:01.120653,albertheijn,1247209820983353346,1247209820983353346,2020-04-06 17:09:28+00:00,2020,4,6,0,17,9,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@Niekdb Hoi! Dat is een slechte zaak. Zou je kunnen aangeven om welke winkel dit gaat? Dan kan ik het management hierop wijzen ☺️ ^Jimmy
2020-06-21 00:53:01.120653,albertheijn,1247210964111495169,1247210964111495169,2020-04-06 17:14:00+00:00,2020,4,6,0,17,14,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@JesseOrdure Jammer om te lezen dat het geen fijne situatie oplevert. Ik zal jouw opmerkingen delen met het winkelmanagement, zodat ze hier naar kunnen kijken. Bedankt voor het melden ☺️^Jimmy"
2020-06-21 00:53:01.120653,albertheijn,1247213149234900992,1247213149234900992,2020-04-06 17:22:41+00:00,2020,4,6,0,17,22,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@Lothian27 Hoewel we ons uiterste best doen om alles op voorraad te hebben, kan het door de drukte inderdaad voorkomen dat we bepaalde producten niet op voorraad hebben. 😢 De enige tip die ik heb is om de website goed in de gaten te houden. Sorry voor het ongemak! ^Zoë"
2020-06-21 00:53:01.120653,albertheijn,1247216636697944064,1247216636697944064,2020-04-06 17:36:33+00:00,2020,4,6,0,17,36,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@Niekdb Dank voor de toelichting! ^Jimmy
2020-06-21 00:53:01.120653,albertheijn,1247227133874880520,1247227133874880520,2020-04-06 18:18:15+00:00,2020,4,6,0,18,18,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,@AmsterdammerN Dankjewel! Ik heb je berichtje onder de aandacht gebracht. Voor nu een mooie avond en extra veel gezondheid de komende tijd! 💙 ^Shannon
2020-06-21 00:53:01.120653,albertheijn,1247227693613166594,1247227693613166594,2020-04-06 18:20:29+00:00,2020,4,6,0,18,20,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@pattybeekman Wat aardig van jullie buurjongen! :) Verder is het helaas niet mogelijk om binnen één bestelling twee verschillende, losse orders/lijstjes te maken, ook niet in deze tijd. Een bestelling is één bestelling 😁. Voor nu nog een fijne avond gewenst 😊🍀 ^Stéphanie"
2020-06-21 00:53:01.120653,albertheijn,1247234699778576385,1247234699778576385,2020-04-06 18:48:19+00:00,2020,4,6,0,18,48,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@LSchrage Jazeker, dat doen we! :) ^Stéphanie"
2020-06-21 00:53:00.908103,albertheijn,1247406180319797248,1247406180319797248,2020-04-07 06:09:43+00:00,2020,4,7,1,6,9,0,,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",nl,580,45525,5,"@BakabakaDesign Hi! Deze zijn helaas niet te koop voor onze klanten, omdat deze niet in ons assortiment zitten, maar ik ga de suggestie wel doorgeven aan onze inkopers, zodat dit eventueel kan veranderen. Fijne dag! ^Rick"
