mined_at,handle,tweet_id,tweet_id_str,created_at,year,month,day,day_of_week,hour,minute,retweet_count,source,text
2020-06-16 23:00:48.188245,Bot_Corona_V,1272325050969075713,1272325050969075713,2020-06-15 00:28:25+00:00,2020,6,15,0,0,28,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @KarlMarxis: @secomvc @jairbolsonaro @minsaude 🇧🇷 | Brasil, 14 de Junho de 2020.
4️⃣3️⃣3️⃣3️⃣2️⃣ óbitos notificados por Covid-19 no Bras…"
2020-06-16 23:00:46.229831,Bot_Corona_V,1272325050969075713,1272325050969075713,2020-06-15 00:28:25+00:00,2020,6,15,0,0,28,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @KarlMarxis: @secomvc @jairbolsonaro @minsaude 🇧🇷 | Brasil, 14 de Junho de 2020.
4️⃣3️⃣3️⃣3️⃣2️⃣ óbitos notificados por Covid-19 no Bras…"
2020-06-16 23:00:47.884337,Bot_Corona_V,1272325050969075713,1272325050969075713,2020-06-15 00:28:25+00:00,2020,6,15,0,0,28,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @KarlMarxis: @secomvc @jairbolsonaro @minsaude 🇧🇷 | Brasil, 14 de Junho de 2020.
4️⃣3️⃣3️⃣3️⃣2️⃣ óbitos notificados por Covid-19 no Bras…"
2020-06-16 23:00:45.724826,Bot_Corona_V,1272325050969075713,1272325050969075713,2020-06-15 00:28:25+00:00,2020,6,15,0,0,28,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @KarlMarxis: @secomvc @jairbolsonaro @minsaude 🇧🇷 | Brasil, 14 de Junho de 2020.
4️⃣3️⃣3️⃣3️⃣2️⃣ óbitos notificados por Covid-19 no Bras…"
2020-06-16 23:00:47.571151,Bot_Corona_V,1272325050969075713,1272325050969075713,2020-06-15 00:28:25+00:00,2020,6,15,0,0,28,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @KarlMarxis: @secomvc @jairbolsonaro @minsaude 🇧🇷 | Brasil, 14 de Junho de 2020.
4️⃣3️⃣3️⃣3️⃣2️⃣ óbitos notificados por Covid-19 no Bras…"
2020-06-16 23:00:47.235808,Bot_Corona_V,1272336638807506945,1272336638807506945,2020-06-15 01:14:28+00:00,2020,6,15,0,1,14,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @TatoDeMacedo1: #coronavirus
Brasil acumula 867.882 casos confirmados da #COVID19 e 43.389 vidas ceifadas por negligência do genocida @j…"
2020-06-16 23:00:45.281215,Bot_Corona_V,1272336638807506945,1272336638807506945,2020-06-15 01:14:28+00:00,2020,6,15,0,1,14,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @TatoDeMacedo1: #coronavirus
Brasil acumula 867.882 casos confirmados da #COVID19 e 43.389 vidas ceifadas por negligência do genocida @j…"
2020-06-16 23:00:47.884337,Bot_Corona_V,1272336638807506945,1272336638807506945,2020-06-15 01:14:28+00:00,2020,6,15,0,1,14,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @TatoDeMacedo1: #coronavirus
Brasil acumula 867.882 casos confirmados da #COVID19 e 43.389 vidas ceifadas por negligência do genocida @j…"
2020-06-16 23:00:44.962245,Bot_Corona_V,1272336638807506945,1272336638807506945,2020-06-15 01:14:28+00:00,2020,6,15,0,1,14,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @TatoDeMacedo1: #coronavirus
Brasil acumula 867.882 casos confirmados da #COVID19 e 43.389 vidas ceifadas por negligência do genocida @j…"
2020-06-16 23:00:45.724826,Bot_Corona_V,1272336638807506945,1272336638807506945,2020-06-15 01:14:28+00:00,2020,6,15,0,1,14,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @TatoDeMacedo1: #coronavirus
Brasil acumula 867.882 casos confirmados da #COVID19 e 43.389 vidas ceifadas por negligência do genocida @j…"
