mined_at,screen_name,tweet_id,tweet_id_str,created_at,year,month,day,day_of_week,hour,minute,retweet_count,source,text,language,favorite_count,user_favourites_count,followers_count,friends_count
2020-06-16 22:17:43.708324,albertheijn,1244535843135672326,1244535843135672326,2020-03-30 08:04:02+00:00,2020,3,30,0,8,4,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@derots Voorraad is er genoeg, het is voor ons echter een logistieke uitdaging om alles op het juiste moment op de juiste plek te hebben. Hier werken we dag en nacht en met man en macht aan om voor elkaar te krijgen. Sorry dat dit alsnog een leeg schap opleverd. ^Job",nl,,,,
2020-06-16 22:17:43.708324,albertheijn,1244538454890987523,1244538454890987523,2020-03-30 08:14:24+00:00,2020,3,30,0,8,14,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@MoniquevDBurgh We doen er alles aan om zoveel mogelijk bezorg- en afhaalmomenten vrij te krijgen. Het kan zijn dat een bezorgmoment al vol zit al vorens je deze kunt inzien. Klanten met een Bezorgbundel kunnen namelijk een week verder inplannen. ^Job,nl,,,,
2020-06-16 22:17:43.708324,albertheijn,1244540668225126401,1244540668225126401,2020-03-30 08:23:12+00:00,2020,3,30,0,8,23,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@AnnekeVisser15 Klopt! De Persoonlijke Bonus wordt tijdelijk niet meer gegeven. Wij  geven nu in onze operatie en de winkels prioriteit aan het beschikbaar maken van producten voor de dagelijkse boodschappen. ^Job,nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244541424588251141,1244541424588251141,2020-03-30 08:26:12+00:00,2020,3,30,0,8,26,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@waltervantiel    We kopen groenten en fruit zo dichtbij als mogelijk en zo ver weg als noodzakelijk. Vooral in de zomer halen we producten uit eigen land. In de winter zijn er minder producten beschikbaar en halen we bijvoorbeeld de aardbeien / druiven uit het buitenland. ^Job,nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244542564344238083,1244542564344238083,2020-03-30 08:30:44+00:00,2020,3,30,0,8,30,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@bbstring Je kunt ons het beste een privébericht sturen als je een vraag hebt (Twitter, Facebook, Whatsapp). De bezorgmomenten voor de komende 2 weken zijn bijna overal inderdaad volgeboekt.. We rijden met maximale inzet, sorry dat ik je niet beter kan berichten! ^Job",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244558401616699392,1244558401616699392,2020-03-30 09:33:40+00:00,2020,3,30,0,9,33,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Bryan65165100 Werkze, collega!💙 #wedoenhetsamen ^Job",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244564207141629953,1244564207141629953,2020-03-30 09:56:44+00:00,2020,3,30,0,9,56,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@AladindaA Hi! Ohh jeetje 🙊 Ik kan helaas niet zeggen of je het nog gewoon kunt eten, voor de zekerheid toch niet doen! Kun je ons een DM sturen en vertellen waar je dit prouduct hebt gekocht samen met een foto van de achterkant? Dan gaan wij op zoek naar een oplossing! ^Hilal",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244567131234144257,1244567131234144257,2020-03-30 10:08:21+00:00,2020,3,30,0,10,8,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@kyyayaya Helaas niet, de bezorger zet de boodschappen in deze tijden namelijk bij je voordeur, regelt de betaling en rijdt vervolgens weer verder. Normaliter is dit geen probleem! ^Job",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244568767436394497,1244568767436394497,2020-03-30 10:14:51+00:00,2020,3,30,0,10,14,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@lindadenbraber Hi Linda, als klantenservice nemen we deze vragen niet in behandeling. Ik adviseer je contact op te nemen met de winkelmanager of de personeelsfunctionaris van de regio. De namen van de personeelsfunctionarissen en telefoonnummers zijn bekend in de winkel. ^Mike",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244576993582239744,1244576993582239744,2020-03-30 10:47:33+00:00,2020,3,30,0,10,47,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@infoweetjes Er is geen vast moment. Houd de app dus goed in de gaten! ^Robin,nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244578055399628800,1244578055399628800,2020-03-30 10:51:46+00:00,2020,3,30,0,10,51,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@LaurensPeijs Dank voor je idee! Maar nee, dit is niet mogelijk. We doen ons best iedereen te voorzien van boodschappen. Maar het is voor ons een hele drukkte tijd.  ^Robin",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244579467026202625,1244579467026202625,2020-03-30 10:57:22+00:00,2020,3,30,0,10,57,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@dennisvankommer  Suuuuper lief van ze! 💙 ^Robin,nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244580139356368896,1244580139356368896,2020-03-30 11:00:03+00:00,2020,3,30,0,11,0,1,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@haesebroeck  Hoi! We vragen iedereen, wanneer dat mogelijk is, alleen te komen winkelen. Geen overbodige bezoekjes dus. Mocht het niet anders kunnen is dit zeker mogelijk, wel met een eigen winkelkar. ^Robin",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244580997653499907,1244580997653499907,2020-03-30 11:03:27+00:00,2020,3,30,0,11,3,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@conniemamarazzi Dat weten we nog niet precies! Bewaar de boekjes goed, want deze zijn zometeen natuurlijk 'gewoon' weer geldig. ^Job",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244583759124541442,1244583759124541442,2020-03-30 11:14:26+00:00,2020,3,30,0,11,14,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@HaagscheBluf070 Hiervoor kun je ons het beste een privébericht sturen met ordergegevens. Stuur je ons een DM? :) ^Job,nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244584554293334017,1244584554293334017,2020-03-30 11:17:35+00:00,2020,3,30,0,11,17,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@adrm1984  Helaas kan het voorkomen dat er een technisch foutje in het systeem zit. We doen ons best om alles zo goed mogelijk te laten werken 😊 ^Robin,nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244585043248451585,1244585043248451585,2020-03-30 11:19:32+00:00,2020,3,30,0,11,19,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@AcrisLegal @MattHouben Klanten met een bezorgbundel kunnen een week verder vooruit inplannen. Ook krijgen zorginstellingen een geresveerd bezorgblok. Hierdoor kan het voorkomen dat een bezorgmoment vol is al vorens deze zichtbaar is voor klanten zonder bezorgbundel. ^Job,nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244586404358782976,1244586404358782976,2020-03-30 11:24:56+00:00,2020,3,30,0,11,24,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@PvdKamp1    Er is op dit moment geen bewijs dat het coronavirus zich kan verspreiden via water aerosolen (European Centre for Disease Prevention).  ^Job,nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244586485829062656,1244586485829062656,2020-03-30 11:25:16+00:00,2020,3,30,0,11,25,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@Stefanofranken Helaas stoppen wij tijdelijk met de spaaractie voor de vershoudbakjes.
Uiteraard blijven alle gespaarde zegels (zowel fysiek als digitaal) geldig en zullen we er ook voor zorgen dat er voldoende tijd en voorraad is om later door te sparen en in te wisselen. ^Robin",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244589870988898305,1244589870988898305,2020-03-30 11:38:43+00:00,2020,3,30,0,11,38,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@ArjanBonte Wij volgen de adviezen van het RIVM. Het dragen van handschoen draagt niet bij. Voor verdere vragen (personeels gerelateerd), raad ik je aan contact te zoeken met het winkelmanagement. ^Job",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244591008119128065,1244591008119128065,2020-03-30 11:43:14+00:00,2020,3,30,0,11,43,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@velden_inge De mandjes zijn exact uitgeteld. Indien er geen mandjes meer zijn bij de ingang, dient de volgende klant te wachten op een nieuw mandje. Dit heeft alles te maken met het maximaal toegelaten klanten per winkel. ^Job",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244591886809079808,1244591886809079808,2020-03-30 11:46:43+00:00,2020,3,30,0,11,46,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@jurjenjan1971 De pads mogen bij het restafval, die zie je ook terug op de verpakking van de pads. Het materiaal van de koffiepads bestaat voor ongeveer 20% uit een thermische kunststof. Dit is noodzakelijk om de bovenkant met de onderkant te sealen. ^Job",nl,,,,
2020-06-16 22:17:43.519106,albertheijn,1244592164224610304,1244592164224610304,2020-03-30 11:47:50+00:00,2020,3,30,0,11,47,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@MatthijsBos6 Ziet er geslaagd uit!☺️ ^Job,nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244592914426183680,1244592914426183680,2020-03-30 11:50:48+00:00,2020,3,30,0,11,50,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@Mascha_NY Misschien is het een idee om een Bezorgbundel aal te schaffen. Je kunt dan een wekelijks vast moment in laten plannen, de bezorgkosten komen te vervallen en je kunt een week langer vooruit je bestelling claimen. Het maximale bedrag blijft echter wel van kracht. ^Job",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244593016238637056,1244593016238637056,2020-03-30 11:51:13+00:00,2020,3,30,0,11,51,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@Mascha_NY Je vindt alle informatie op deze pagina: https://t.co/IKMPtg2Ohn ^Job,nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244593341267718145,1244593341267718145,2020-03-30 11:52:30+00:00,2020,3,30,0,11,52,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@jelmervdb De bon kun je helaas online niet terugvinden. Met iedere Bonuskaart heb je altijd recht op Bonus. Wat is er precies mis gegaan, denk je? ^Job",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244595764069830657,1244595764069830657,2020-03-30 12:02:08+00:00,2020,3,30,0,12,2,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@7eHemel Hi, dat is inderdaad niet de bedoeling, sorry. Je mag de pinda's in de winkel omruilen voor een nieuw exemplaar of je krijgt het aankoopbedrag terug. Vergeet je de kassabon niet? Mocht je deze niet (meer) hebben dan mag je dit berichtje in de winkel laten zien. ^Jay",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244597256864567297,1244597256864567297,2020-03-30 12:08:04+00:00,2020,3,30,0,12,8,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@turtle_charlie Zou je ons een privébericht met ordergegevens willen sturen? Dan lossen we dit netjes op! ^Job,nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244598786669907968,1244598786669907968,2020-03-30 12:14:08+00:00,2020,3,30,0,12,14,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@salvatore1976cs  Ik ga er vanuit dat dat op korte termijn zeker goedkomt 😉 ^Robin,nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244599645084569601,1244599645084569601,2020-03-30 12:17:33+00:00,2020,3,30,0,12,17,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@velden_inge  Inge, dit is gewoon niet de bedoeling. Mijn collega heeft het duidelijk uitgelegd. Je kunt gewoon gebruik maken van onze mandjes en winkelwagens.  ^Robin",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244600310561202178,1244600310561202178,2020-03-30 12:20:12+00:00,2020,3,30,0,12,20,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@sandervh1998  Nee, we geven voorlopig geen koopzegels uit. De koopzegels zijn niet met terugwerkende kracht te krijgen. ^Robin",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244600780583297024,1244600780583297024,2020-03-30 12:22:04+00:00,2020,3,30,0,12,22,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@LisanneHx Ik snap de teleurstelling! We doen er alles aan om zoveel mogelijk bezorgmomenten vrij te krijgen. Misschien is het een idee om een Bezorgbundel aan te schaffen? Je leest alle voordelen hierover op https://t.co/IKMPtg2Ohn  ^Job,nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244603456280764416,1244603456280764416,2020-03-30 12:32:42+00:00,2020,3,30,0,12,32,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@arjancornelis De reden hiervoor is o.a. gelegen in de hoge administratieve kosten die dit met zich brengt. Je suggestie staat in elk geval genoteerd, Arjan!",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244604212685746176,1244604212685746176,2020-03-30 12:35:42+00:00,2020,3,30,0,12,35,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@ICOHotline Hier zit geen vaste regelmaat of tijdsindicatie aan vast! Dit verschilt per regio en aantal voorrangsregelingen (van bijvoorbeeld zorginstellingen en bezorgbundel-klanten). Hopelijk vind je snel een bezorgmoment, sorry voor het ongemak. ^Job",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244604950296002560,1244604950296002560,2020-03-30 12:38:38+00:00,2020,3,30,0,12,38,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@sandervh1998  Oei, dit hoort inderdaad niet. Ik raad je aan even terug te gaan naar de betreffende AH en dit voor te leggen bij de servicebalie.  ^Robin",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244605568012169216,1244605568012169216,2020-03-30 12:41:05+00:00,2020,3,30,0,12,41,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@SylsLife We gaan er vanuit dat hier geen misbruik van wordt gemaakt. Dit wordt niet streng gecontroleerd, we verlenen dus graag voorrang aan je💙 ^Job",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244606432755900417,1244606432755900417,2020-03-30 12:44:31+00:00,2020,3,30,0,12,44,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@geertjanvanes De Allerhandeboxen worden komende periode helaas niet meer uitgeleverd, maar om het enigzins goed te maken ontvang je 3 Verspakketen bij je bestelling meegeleverd en vervallen de bezorgkosten. Al begijp ik je teleurstelling!💙😔 ^Job",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244608576175443968,1244608576175443968,2020-03-30 12:53:02+00:00,2020,3,30,0,12,53,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@MonitorNL Ik kijk graag even met je mee. Kun je mij in een DM jouw e-mailadres sturen? En ik hoor graag wat er precies mis is gegaan ^Daphne,nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244614937080664066,1244614937080664066,2020-03-30 13:18:19+00:00,2020,3,30,0,13,18,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@arjancool Dit in verband met de aanhoudende vraag en omdat we zoveel mogelijk klanten willen helpen .We willen de beschikbare producten zo eerlijk mogelijk verdelen onder al onze klanten. Zo helpen we elkaar een beetje. Sorry voor het ongemak in deze! ^Job,nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244615932707844097,1244615932707844097,2020-03-30 13:22:16+00:00,2020,3,30,0,13,22,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@Oxygen_nl Oeps, je hebt helemaal gelijk! Ik heb het doorgegeven. Ik zie hier zo al 3 dingen tussen die ik nu wel zou lusten, voor jou zit er vast ook iets lekkers tussen de duizenden recepten 😊. ^Shannon",nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244619355872202752,1244619355872202752,2020-03-30 13:35:53+00:00,2020,3,30,0,13,35,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@ellstarappel Past dat wel in je winkelwagen?😉 ^Job,nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244623323461562369,1244623323461562369,2020-03-30 13:51:38+00:00,2020,3,30,0,13,51,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@MonitorNL 👍 ^Robin,nl,,,,
2020-06-16 22:17:43.295914,albertheijn,1244624649142632452,1244624649142632452,2020-03-30 13:56:55+00:00,2020,3,30,0,13,56,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@simonegiljam93 Hi Simone, dit is inderdaad lastig. Ik raad jou aan om contact op te nemen met de Albert Heijn waar jij jouw boodschappen wilt doen en dit voor te leggen. Dan helpen mijn collega's jou netjes verder! ^Louise",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244624794554896386,1244624794554896386,2020-03-30 13:57:29+00:00,2020,3,30,0,13,57,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@sandervh1998  Voor dit bedrag moet je écht even naar de servicebalie. Vraag even naar iemand van het management en leg het voor. Dan ga ik er vanuit dat het in orde komt. ^Robin,nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244627196821540864,1244627196821540864,2020-03-30 14:07:02+00:00,2020,3,30,0,14,7,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@slickgroup Jazeker! Zet de kratjes alvast buiten neer, dan haalt de bezorger het emballage-bedrag van je nieuwe factuur. ^Job",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244627954052849665,1244627954052849665,2020-03-30 14:10:02+00:00,2020,3,30,0,14,10,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@arjancool Dit kan nog steeds, door een extra bezorgmoment in te plannen op het andere adres (je kunt het bezorgadres vooraf wijzigen). ^Job",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244631660202807298,1244631660202807298,2020-03-30 14:24:46+00:00,2020,3,30,0,14,24,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@dnisejanssen Via de website (niet in de app) kun je jouw bestelling 'wijzigen' en vervolgens 'annuleren'. Zorg wel dat je bent ingelogt, dan zie je jouw bestelling bovenin je scherm. Kom je er niet uit? Stuur ons dan een DM met ordergegevens, dan helpen we je verder :) ^Job",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244632177414938624,1244632177414938624,2020-03-30 14:26:49+00:00,2020,3,30,0,14,26,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@demama Je krijgt dan de Bonus over de wél geleverde producten! Dit kun je controleren op de afleverbon. Mocht dit alsnog niet goed zijn gegaan, stuur ons dan een DM met bestelgegevens. Dan helpen we je verder :) ^Job",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244643355012759552,1244643355012759552,2020-03-30 15:11:14+00:00,2020,3,30,0,15,11,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@hilbrandie Dat is wel een heel groot verschil, sorry hiervoor! Je mag natuurlijk op vertoon van dit berichtje een nieuwe verpakking halen bij de servicebalie. ^Lies",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244643506322276352,1244643506322276352,2020-03-30 15:11:50+00:00,2020,3,30,0,15,11,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@artbysophia    Helaas ontvang je door de huidige omstandigheden tijdelijk geen persoonlijke aanbiedingen. ^Lies,nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244643535057498115,1244643535057498115,2020-03-30 15:11:57+00:00,2020,3,30,0,15,11,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@artbysophia We willen voor zoveel mogelijk klanten mogelijk maken om hun dagelijkse boodschappen bij ons te doen en hebben daarom prioriteit gegeven aan de beschikbaarheid van onze producten in de winkels en bij https://t.co/djlpd2UwxR.     ^Lies,nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244647687225593859,1244647687225593859,2020-03-30 15:28:27+00:00,2020,3,30,0,15,28,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@NietKitty Hi Kitty. Ik snap dat het ontzettend balen is dat er voor de komende twee weken bijna geen bezorgmomenten meer zijn. Door de drukte omtrent corona zijn deze inderdaad super snel gegaan. 1/3,nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244647757417193474,1244647757417193474,2020-03-30 15:28:44+00:00,2020,3,30,0,15,28,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@NietKitty Op dit moment ben ik bang dat ik weinig voor je kan betekenen, we kunnen niet meer momenten maken dan er zijn. Het enige wat ik nu voor je kan doen is aanraden om de site goed in de gaten te houden en voor zover mogelijk gelijk een moment te reserveren als deze er weer zijn. 2/3",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244647811217592322,1244647811217592322,2020-03-30 15:28:57+00:00,2020,3,30,0,15,28,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@NietKitty Verder zijn we bezig met het anticiperen op mogelijke drukte in de toekomst, zodat dit hopelijk niet weer gebeurt. Excuus voor het ongemak! Voor alle updates en meer info over corona, neem een kijkje op https://t.co/AEiSonTa8I. 3/3 ^Lies",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244648482989903880,1244648482989903880,2020-03-30 15:31:37+00:00,2020,3,30,0,15,31,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Nieuweling2020 Ik snap dat het ontzettend balen is dat er voor de komende twee weken bijna geen bezorgmomenten meer zijn. Door de drukte omtrent corona zijn deze inderdaad super snel gegaan. 1/3,nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244648534156197893,1244648534156197893,2020-03-30 15:31:49+00:00,2020,3,30,0,15,31,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Nieuweling2020 Op dit moment ben ik bang dat ik weinig voor je kan betekenen, we kunnen niet meer momenten maken dan er zijn. Het enige wat ik nu voor je kan doen is aanraden om de site goed in de gaten te houden en voor zover mogelijk gelijk een moment te reserveren als deze er weer zijn. 2/3",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244648581224632321,1244648581224632321,2020-03-30 15:32:00+00:00,2020,3,30,0,15,32,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Nieuweling2020 Verder zijn we bezig met het anticiperen op mogelijke drukte in de toekomst, zodat dit hopelijk niet weer gebeurt. Excuus voor het ongemak! Voor alle updates en meer info over corona, neem een kijkje op https://t.co/AEiSonTa8I. 3/3 ^Lies",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244652734915252224,1244652734915252224,2020-03-30 15:48:31+00:00,2020,3,30,0,15,48,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@xandralammers Bij Albert Heijn is de gezondheid en veiligheid van onze klanten en medewerkers onze hoogste prioriteit. We communiceren in iedere winkel over voorzorgsmaatregelen. Jammer dat niet iedereen zichhieraan houdt. Ik zal hier een melding van maken. ^Lisa,nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244656359649554434,1244656359649554434,2020-03-30 16:02:55+00:00,2020,3,30,0,16,2,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@muurbloem11 Maakt niet uit hoor. Heb je een AH Bezorgbundel, dan zie je op de AH Bezorgbundelpagina 'Jouw persoonlijk bezorgmoment' staan. Hier kies je wanneer jij je vaste bezorgmoment wilt en wij plannen die automatisch voor je in. ^Madelief",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244656404985794560,1244656404985794560,2020-03-30 16:03:06+00:00,2020,3,30,0,16,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ishannaaa De winkelwagentjes worden goed schoongemaakt. Aan het aantal winkelwagentjes kunnen we zien hoeveel klanten er in de winkel zijn. Zo zorgen we ervoor dat er niet te veel klanten in de winkel rondlopen. ^lisa,nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244657292370419713,1244657292370419713,2020-03-30 16:06:37+00:00,2020,3,30,0,16,6,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@sandraE1971 Dat is niet de bedoeling. Ik zal hier een melding van maken. Je kunt het aankoopbedrag terugvragen bij de servicebalie van jouw Albert Heijn. ☺️ ^Lies,nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244659865529790467,1244659865529790467,2020-03-30 16:16:51+00:00,2020,3,30,0,16,16,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Leuk_en_Zinnig Ik zoek het graag voor je uit, maar wat bedoel je met gefrituteerd, Linda? 🙈^Lisa",nl,,,,
2020-06-16 22:17:43.063383,albertheijn,1244673344840089607,1244673344840089607,2020-03-30 17:10:24+00:00,2020,3,30,0,17,10,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@moniquekauffman    Ik snap dat het ontzettend balen is dat er voor de komende twee weken bijna geen bezorgmomenten meer zijn. Door de drukte omtrent corona zijn deze inderdaad super snel gegaan. ^Lies,nl,,,,
2020-06-16 22:17:42.758859,albertheijn,1244673482899755010,1244673482899755010,2020-03-30 17:10:57+00:00,2020,3,30,0,17,10,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@moniquekauffman Op dit moment ben ik bang dat ik weinig voor je kan betekenen, we kunnen niet meer momenten maken dan er zijn.  ^Lies",nl,,,,
2020-06-16 22:17:42.758859,albertheijn,1244673530882555905,1244673530882555905,2020-03-30 17:11:09+00:00,2020,3,30,0,17,11,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>",@moniquekauffman Het enige wat ik nu voor je kan doen is aanraden om de site goed in de gaten te houden en voor zover mogelijk gelijk een moment te reserveren als deze er weer zijn. ^Lies,nl,,,,
2020-06-16 22:17:42.758859,albertheijn,1244673559496208385,1244673559496208385,2020-03-30 17:11:16+00:00,2020,3,30,0,17,11,0,"<a href=""https://www.tracebuzz.com"" rel=""nofollow"">Tracebuzz</a>","@moniquekauffman Verder zijn we bezig met het anticiperen op mogelijke drukte in de toekomst, zodat dit hopelijk niet weer gebeurt. Excuus voor het ongemak! Voor alle updates en meer info over corona, neem een kijkje op https://t.co/AEiSonTa8I.     ^Lies",nl,,,,
